#Table1
apogee_id,apstar_id,ra,dec,nvisits,starSNR,vscatter,verr,visit_id,vhelio,vrelerr,visitSNR,starflag,mjd
2M00121679+6629206,apogee.apo25m.stars.120+04.2M00121679+6629206,3.069969,66.489082,12,512.9252,8.867954,0.4098431,apogee.apo25m.dr17.6251.56233.16,-7.167054,0.6465033,189.115,1180160,56233
2M00121679+6629206,apogee.apo25m.stars.120+04.2M00121679+6629206,3.069969,66.489082,12,512.9252,8.867954,0.4098431,apogee.apo25m.dr17.6251.56256.15,-12.835,0.3000998,239.32,1180160,56256
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.7951.58504.14,17.59652,1.269002,38.5604,1181696,58504
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9135.58295.23,-1.123594,0.8340904,63.9022,1181700,58295
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.5095.55821.17,6.895624,0.5447562,106.498,1180164,55821
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.11424.58738.182,6.046543,0.6187772,112.325,1179652,58738
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.5221.56656.212,16.90761,0.4983027,126.089,1179652,56656
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9069.58150.14,24.94037,0.472394,96.6297,1181700,58150
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9264.59159.5,29.10995,1.168694,38.4269,51513344,59159
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.5095.55844.29,7.284107,0.5133384,101.56,1180160,55844
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.7950.59074.23,9.170633,1.225903,41.9635,1181696,59074
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9264.57709.14,-0.9606318,0.8312353,54.9253,1181696,57709
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9084.57556.17,7.808866,0.63599,83.0097,1181696,57556
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9519.57736.14,18.5333,0.4127331,111.703,1181696,57736
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.5221.56654.212,8.415845,0.5374963,116.429,1179652,56654
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.11424.58762.230,15.82645,0.5505069,118.86,1179652,58762
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.5221.55822.215,6.5346,0.8208187,74.831,1179648,55822
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.11424.58731.230,14.6548,0.6908953,93.3547,1179652,58731
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.7951.59155.29,6.615592,0.4453032,123.295,1181696,59155
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9264.59059.17,12.32509,0.8657898,53.2663,1181696,59059
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.7950.58060.23,0.3329203,0.5051852,105.474,1181700,58060
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9519.58121.14,20.72482,0.5190198,87.4995,1181696,58121
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.5221.56655.212,4.205664,0.6319958,99.5574,1179652,56655
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9069.57822.17,16.56688,0.4492155,101.576,1181696,57822
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.6104.56902.236,15.13442,0.6732655,101.138,1179652,56902
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.11424.58472.236,14.47096,0.7283069,90.3218,1179652,58472
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.7951.59154.29,7.39129,6.139328,7.17533,1181696,59154
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9264.58054.14,24.5003,0.4814391,94.9108,1181700,58054
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.5095.55824.17,-1.698269,0.8733189,65.1128,1180164,55824
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9519.58083.14,23.79838,0.5299395,86.2555,1181696,58083
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9082.57789.14,19.89048,0.5374228,94.1614,1181696,57789
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9264.58009.14,9.980346,0.4035459,115.842,1181696,58009
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.5221.55815.215,14.799,0.6417208,94.1874,1179648,55815
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.11424.58419.182,7.039695,0.4630994,148.345,1179652,58419
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9083.57887.29,-1.842396,0.8640615,62.0795,1181696,57887
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9264.57672.14,8.48443,0.410915,113.773,1181696,57672
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.7950.57295.17,12.07185,0.4528732,118.111,1181696,57295
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9519.58028.14,7.100765,0.6451845,72.7895,1181696,58028
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9081.59147.20,-1.313266,1.553177,31.9493,1181696,59147
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9264.57645.14,10.08317,0.6813993,68.1707,1181696,57645
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.5221.55841.230,8.334126,0.6877076,91.9595,1179648,55841
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.11424.58448.236,9.516418,0.4517597,140.788,1179652,58448
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.5095.55840.20,8.76088,0.4189699,136.514,1180160,55840
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.9519.57760.14,25.91436,0.4980894,92.3273,1181696,57760
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.5221.55866.212,12.46787,0.4600492,136.396,1179652,55866
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.7950.58085.23,7.727753,0.4497731,114.76,1181700,58085
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.5221.56653.212,4.648046,0.5245734,119.69,1179652,56653
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.7950.58384.110,10.88895,0.539905,114.837,1179652,58384
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.5221.55876.218,9.911472,0.6010873,105.091,1179652,55876
2M00125555+8457545,apogee.apo25m.stars.N188-RV.2M00125555+8457545,3.231479,84.965149,14,405.6054,8.843596,0.522624,apogee.apo25m.dr17.7950.58731.20,5.816487,0.6286076,84.9041,1181696,58731
2M00132322-7707113,apogee.lco25m.stars.SMC1.2M00132322-7707113,3.346783,-77.119827,13,29.94253,13.57291,0.7450464,apogee.lco25m.dr17.11157.58419.193,74.54905,0.6495711,6.98593,9437184,58419
2M00132322-7707113,apogee.lco25m.stars.SMC1.2M00132322-7707113,3.346783,-77.119827,13,29.94253,13.57291,0.7450464,apogee.lco25m.dr17.10081.58025.193,45.2539,0.6103634,7.1307,9437184,58025
2M00132322-7707113,apogee.lco25m.stars.SMC1.2M00132322-7707113,3.346783,-77.119827,13,29.94253,13.57291,0.7450464,apogee.lco25m.dr17.10123.58355.247,47.05233,0.5834698,7.09826,8388608,58355
2M00132322-7707113,apogee.lco25m.stars.SMC1.2M00132322-7707113,3.346783,-77.119827,13,29.94253,13.57291,0.7450464,apogee.lco25m.dr17.10081.58053.294,53.79908,0.6622032,6.10964,9437184,58053
2M00132322-7707113,apogee.lco25m.stars.SMC1.2M00132322-7707113,3.346783,-77.119827,13,29.94253,13.57291,0.7450464,apogee.lco25m.dr17.10123.58358.253,55.35249,0.6520897,6.36316,9437184,58358
2M00132322-7707113,apogee.lco25m.stars.SMC1.2M00132322-7707113,3.346783,-77.119827,13,29.94253,13.57291,0.7450464,apogee.lco25m.dr17.10123.58414.253,31.23752,0.7163203,6.10828,8388608,58414
2M00132322-7707113,apogee.lco25m.stars.SMC1.2M00132322-7707113,3.346783,-77.119827,13,29.94253,13.57291,0.7450464,apogee.lco25m.dr17.10123.58419.258,57.71531,0.5210553,8.13502,9437184,58419
2M00132322-7707113,apogee.lco25m.stars.SMC1.2M00132322-7707113,3.346783,-77.119827,13,29.94253,13.57291,0.7450464,apogee.lco25m.dr17.10123.58446.241,22.76145,0.6373611,6.95802,8388608,58446
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.9135.58295.18,6.810133,0.06759705,53.7449,2048,58295
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.9083.57887.19,6.849924,0.05921895,58.2765,2048,57887
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.7950.58731.19,5.773021,0.0451244,77.7545,2048,58731
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.9082.57789.19,6.584211,0.03796817,91.136,2048,57789
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.7950.58384.114,6.470446,0.03510059,113.132,0,58384
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.9081.59147.25,5.128195,0.1154591,29.698,2048,59147
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.7950.58085.24,6.710778,0.03142009,112.589,2048,58085
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.9084.57556.13,6.785715,0.04546946,76.4172,2048,57556
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.7950.57295.18,6.85228,0.03128052,112.094,2048,57295
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.7951.59155.25,5.210016,0.03222964,110.637,2048,59155
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.7950.58060.24,6.622445,0.03569791,98.791,2048,58060
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.7951.58504.19,5.847787,0.08017924,42.4017,2048,58504
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.7950.59074.24,5.383677,0.09368647,36.6549,2048,59074
2M00134137+8452161,apogee.apo25m.stars.N188.2M00134137+8452161,3.42239,84.871162,14,393.0117,0.7097545,0.0436264,apogee.apo25m.dr17.7951.59154.25,5.078309,0.4847438,6.55575,2048,59154
2M00134571+6557495,apogee.apo25m.stars.120+04.2M00134571+6557495,3.44046,65.963753,12,529.2304,13.0769,0.1225572,apogee.apo25m.dr17.5262.55852.22,6.577771,0.1188451,172.536,1180160,55852
2M00134571+6557495,apogee.apo25m.stars.120+04.2M00134571+6557495,3.44046,65.963753,12,529.2304,13.0769,0.1225572,apogee.apo25m.dr17.5263.55872.112,-23.15111,0.1786971,135.285,1179648,55872
2M00134571+6557495,apogee.apo25m.stars.120+04.2M00134571+6557495,3.44046,65.963753,12,529.2304,13.0769,0.1225572,apogee.apo25m.dr17.6251.56256.27,-18.11467,0.09283148,224.399,1180160,56256
2M00134571+6557495,apogee.apo25m.stars.120+04.2M00134571+6557495,3.44046,65.963753,12,529.2304,13.0769,0.1225572,apogee.apo25m.dr17.5263.55849.118,14.55379,0.1149267,188.876,1179648,55849
2M00134571+6557495,apogee.apo25m.stars.120+04.2M00134571+6557495,3.44046,65.963753,12,529.2304,13.0769,0.1225572,apogee.apo25m.dr17.5262.56227.16,4.111284,0.2423271,133.893,1180160,56227
2M00134571+6557495,apogee.apo25m.stars.120+04.2M00134571+6557495,3.44046,65.963753,12,529.2304,13.0769,0.1225572,apogee.apo25m.dr17.5263.55845.3,-0.6391612,0.1232652,166.112,1180160,55845
2M00134571+6557495,apogee.apo25m.stars.120+04.2M00134571+6557495,3.44046,65.963753,12,529.2304,13.0769,0.1225572,apogee.apo25m.dr17.6251.56233.27,1.434145,0.1106306,182.41,131584,56233
2M00134571+6557495,apogee.apo25m.stars.120+04.2M00134571+6557495,3.44046,65.963753,12,529.2304,13.0769,0.1225572,apogee.apo25m.dr17.5262.55848.22,4.592202,0.1047693,195.705,1180160,55848
2M00134571+6557495,apogee.apo25m.stars.120+04.2M00134571+6557495,3.44046,65.963753,12,529.2304,13.0769,0.1225572,apogee.apo25m.dr17.6251.56229.27,3.144213,0.1099294,187.26,131584,56229
2M00134571+6557495,apogee.apo25m.stars.120+04.2M00134571+6557495,3.44046,65.963753,12,529.2304,13.0769,0.1225572,apogee.apo25m.dr17.6250.56255.28,-28.54475,0.1047367,223.28,1180160,56255
2M00134571+6557495,apogee.apo25m.stars.120+04.2M00134571+6557495,3.44046,65.963753,12,529.2304,13.0769,0.1225572,apogee.apo25m.dr17.6250.56232.28,-0.1342493,0.1147719,191.426,131584,56232
2M00134571+6557495,apogee.apo25m.stars.120+04.2M00134571+6557495,3.44046,65.963753,12,529.2304,13.0769,0.1225572,apogee.apo25m.dr17.6250.56228.28,0.8421009,0.1154126,194.13,131584,56228
2M00135070+7207423,apogee.apo25m.stars.120+08.2M00135070+7207423,3.46126,72.128426,11,290.2627,19.80954,0.6251069,apogee.apo25m.dr17.5266.56173.297,-19.85174,0.8170962,49.718,1181696,56173
2M00135070+7207423,apogee.apo25m.stars.120+08.2M00135070+7207423,3.46126,72.128426,11,290.2627,19.80954,0.6251069,apogee.apo25m.dr17.6232.56224.298,-67.45984,0.9218392,43.0417,1181696,56224
2M00135070+7207423,apogee.apo25m.stars.120+08.2M00135070+7207423,3.46126,72.128426,11,290.2627,19.80954,0.6251069,apogee.apo25m.dr17.6233.56262.274,-7.746633,0.5543192,70.2059,1179648,56262
2M00135070+7207423,apogee.apo25m.stars.120+08.2M00135070+7207423,3.46126,72.128426,11,290.2627,19.80954,0.6251069,apogee.apo25m.dr17.6232.56233.250,-4.020092,0.5986301,67.6211,1179648,56233
2M00135070+7207423,apogee.apo25m.stars.120+08.2M00135070+7207423,3.46126,72.128426,11,290.2627,19.80954,0.6251069,apogee.apo25m.dr17.5267.55850.250,-9.961375,0.6015355,64.3643,1179652,55850
2M00135070+7207423,apogee.apo25m.stars.120+08.2M00135070+7207423,3.46126,72.128426,11,290.2627,19.80954,0.6251069,apogee.apo25m.dr17.5266.55851.250,-12.56544,0.6026143,64.344,1179648,55851
2M00135070+7207423,apogee.apo25m.stars.120+08.2M00135070+7207423,3.46126,72.128426,11,290.2627,19.80954,0.6251069,apogee.apo25m.dr17.5267.56204.243,-12.65885,0.54529,73.0699,1179652,56204
2M00135070+7207423,apogee.apo25m.stars.120+08.2M00135070+7207423,3.46126,72.128426,11,290.2627,19.80954,0.6251069,apogee.apo25m.dr17.6233.56258.250,0.1471427,0.7062781,56.0997,1179648,56258
2M00135070+7207423,apogee.apo25m.stars.120+08.2M00135070+7207423,3.46126,72.128426,11,290.2627,19.80954,0.6251069,apogee.apo25m.dr17.5267.55871.250,-4.660754,0.5708653,68.2155,1179652,55871
2M00135070+7207423,apogee.apo25m.stars.120+08.2M00135070+7207423,3.46126,72.128426,11,290.2627,19.80954,0.6251069,apogee.apo25m.dr17.6233.56234.298,-38.53883,0.5952253,63.4285,1181696,56234
2M00135070+7207423,apogee.apo25m.stars.120+08.2M00135070+7207423,3.46126,72.128426,11,290.2627,19.80954,0.6251069,apogee.apo25m.dr17.6232.56257.286,-6.107043,0.5983896,63.9819,1179648,56257
2M00135520+7107430,apogee.apo25m.stars.120+08.2M00135520+7107430,3.480002,71.128616,8,314.3746,17.15481,0.7131711,apogee.apo25m.dr17.6232.56224.195,-43.68377,1.085755,54.3791,1179648,56224
2M00135520+7107430,apogee.apo25m.stars.120+08.2M00135520+7107430,3.480002,71.128616,8,314.3746,17.15481,0.7131711,apogee.apo25m.dr17.5267.56204.238,-17.74367,0.6280585,88.3562,1179648,56204
2M00135520+7107430,apogee.apo25m.stars.120+08.2M00135520+7107430,3.480002,71.128616,8,314.3746,17.15481,0.7131711,apogee.apo25m.dr17.5266.55851.286,-11.45791,0.6694036,85.6235,1179648,55851
2M00135520+7107430,apogee.apo25m.stars.120+08.2M00135520+7107430,3.480002,71.128616,8,314.3746,17.15481,0.7131711,apogee.apo25m.dr17.5267.55871.183,-35.0097,0.6692811,84.1083,1179648,55871
2M00135520+7107430,apogee.apo25m.stars.120+08.2M00135520+7107430,3.480002,71.128616,8,314.3746,17.15481,0.7131711,apogee.apo25m.dr17.6232.56257.292,-25.78392,0.6528642,92.109,1179648,56257
2M00135520+7107430,apogee.apo25m.stars.120+08.2M00135520+7107430,3.480002,71.128616,8,314.3746,17.15481,0.7131711,apogee.apo25m.dr17.5266.56173.189,6.449308,0.5917477,96.1609,1179648,56173
2M00135520+7107430,apogee.apo25m.stars.120+08.2M00135520+7107430,3.480002,71.128616,8,314.3746,17.15481,0.7131711,apogee.apo25m.dr17.6233.56234.197,1.410827,0.7989064,74.6658,1179648,56234
2M00135520+7107430,apogee.apo25m.stars.120+08.2M00135520+7107430,3.480002,71.128616,8,314.3746,17.15481,0.7131711,apogee.apo25m.dr17.6233.56258.188,-11.83029,0.8921833,65.247,1179648,56258
2M00140613+8541300,apogee.apo25m.stars.N188.2M00140613+8541300,3.525558,85.691689,11,237.649,34.99567,0.1376812,apogee.apo25m.dr17.9135.58295.272,-57.05134,0.1779079,41.65,10485760,58295
2M00140613+8541300,apogee.apo25m.stars.N188.2M00140613+8541300,3.525558,85.691689,11,237.649,34.99567,0.1376812,apogee.apo25m.dr17.7951.58504.278,-32.875,0.2941803,24.5094,8388608,58504
2M00140613+8541300,apogee.apo25m.stars.N188.2M00140613+8541300,3.525558,85.691689,11,237.649,34.99567,0.1376812,apogee.apo25m.dr17.9084.57556.272,1.941758,0.1515239,47.7905,10485760,57556
2M00140613+8541300,apogee.apo25m.stars.N188.2M00140613+8541300,3.525558,85.691689,11,237.649,34.99567,0.1376812,apogee.apo25m.dr17.7950.59074.275,-2.737004,0.269954,26.1973,10485760,59074
2M00140613+8541300,apogee.apo25m.stars.N188.2M00140613+8541300,3.525558,85.691689,11,237.649,34.99567,0.1376812,apogee.apo25m.dr17.7950.58060.278,-100.9545,0.1041182,71.4633,2097152,58060
2M00140613+8541300,apogee.apo25m.stars.N188.2M00140613+8541300,3.525558,85.691689,11,237.649,34.99567,0.1376812,apogee.apo25m.dr17.9081.59147.272,5.581931,0.3781078,17.4929,10485760,59147
2M00140613+8541300,apogee.apo25m.stars.N188.2M00140613+8541300,3.525558,85.691689,11,237.649,34.99567,0.1376812,apogee.apo25m.dr17.7950.58085.278,-6.10706,0.09626353,76.2625,10485760,58085
2M00140613+8541300,apogee.apo25m.stars.N188.2M00140613+8541300,3.525558,85.691689,11,237.649,34.99567,0.1376812,apogee.apo25m.dr17.9082.57789.281,-14.85267,0.1006017,70.258,10485760,57789
2M00140613+8541300,apogee.apo25m.stars.N188.2M00140613+8541300,3.525558,85.691689,11,237.649,34.99567,0.1376812,apogee.apo25m.dr17.7950.58384.275,8.836769,0.1026922,71.3771,10485760,58384
2M00140613+8541300,apogee.apo25m.stars.N188.2M00140613+8541300,3.525558,85.691689,11,237.649,34.99567,0.1376812,apogee.apo25m.dr17.7950.58731.278,0.7778554,0.1347696,54.6117,10485760,58731
2M00141786-7757569,apogee.lco25m.stars.SMC1.2M00141786-7757569,3.57444,-77.965813,12,160.8885,17.74379,0.1271257,apogee.lco25m.dr17.10123.58092.10,18.82124,0.1961898,21.9913,10485760,58092
2M00141786-7757569,apogee.lco25m.stars.SMC1.2M00141786-7757569,3.57444,-77.965813,12,160.8885,17.74379,0.1271257,apogee.lco25m.dr17.10123.58677.226,4.446351,0.1748803,24.884,0,58677
2M00141786-7757569,apogee.lco25m.stars.SMC1.2M00141786-7757569,3.57444,-77.965813,12,160.8885,17.74379,0.1271257,apogee.lco25m.dr17.10123.58322.220,-18.84728,0.1630549,27.2314,10485760,58322
2M00141786-7757569,apogee.lco25m.stars.SMC1.2M00141786-7757569,3.57444,-77.965813,12,160.8885,17.74379,0.1271257,apogee.lco25m.dr17.10123.58446.225,-12.93497,0.1199953,36.2994,10485760,58446
2M00141786-7757569,apogee.lco25m.stars.SMC1.2M00141786-7757569,3.57444,-77.965813,12,160.8885,17.74379,0.1271257,apogee.lco25m.dr17.10123.58089.10,4.883832,0.2200399,19.0819,0,58089
2M00141786-7757569,apogee.lco25m.stars.SMC1.2M00141786-7757569,3.57444,-77.965813,12,160.8885,17.74379,0.1271257,apogee.lco25m.dr17.10123.58419.220,-7.658341,0.09760749,45.7935,8388608,58419
2M00141786-7757569,apogee.lco25m.stars.SMC1.2M00141786-7757569,3.57444,-77.965813,12,160.8885,17.74379,0.1271257,apogee.lco25m.dr17.11157.58655.219,-9.967046,0.1692445,21.3829,10485760,58655
2M00141786-7757569,apogee.lco25m.stars.SMC1.2M00141786-7757569,3.57444,-77.965813,12,160.8885,17.74379,0.1271257,apogee.lco25m.dr17.10123.58414.220,-18.51762,0.1034181,44.0969,10485760,58414
2M00141786-7757569,apogee.lco25m.stars.SMC1.2M00141786-7757569,3.57444,-77.965813,12,160.8885,17.74379,0.1271257,apogee.lco25m.dr17.11157.58384.226,9.060589,0.1199027,34.823,0,58384
2M00141786-7757569,apogee.lco25m.stars.SMC1.2M00141786-7757569,3.57444,-77.965813,12,160.8885,17.74379,0.1271257,apogee.lco25m.dr17.10123.58358.220,3.427058,0.1042142,40.0718,0,58358
2M00141786-7757569,apogee.lco25m.stars.SMC1.2M00141786-7757569,3.57444,-77.965813,12,160.8885,17.74379,0.1271257,apogee.lco25m.dr17.10123.58355.219,23.26102,0.09425931,41.2436,10485760,58355
2M00141786-7757569,apogee.lco25m.stars.SMC1.2M00141786-7757569,3.57444,-77.965813,12,160.8885,17.74379,0.1271257,apogee.lco25m.dr17.10123.58350.220,38.83335,0.1538581,25.7991,10485760,58350
2M00142422-7734043,apogee.lco25m.stars.SMC1.2M00142422-7734043,3.600922,-77.567871,18,162.7461,1.303808,0.1105853,apogee.lco25m.dr17.11157.58384.183,83.0892,0.1004662,28.4396,0,58384
2M00142422-7734043,apogee.lco25m.stars.SMC1.2M00142422-7734043,3.600922,-77.567871,18,162.7461,1.303808,0.1105853,apogee.lco25m.dr17.10081.58061.29,85.49791,0.1250669,31.7966,4,58061
2M00142422-7734043,apogee.lco25m.stars.SMC1.2M00142422-7734043,3.600922,-77.567871,18,162.7461,1.303808,0.1105853,apogee.lco25m.dr17.11157.58419.226,83.23529,0.1057754,28.507,0,58419
